,0,1
0,0.951983298539,1.0
1,0.947807933194,0.980392156863
2,0.970772442589,0.960784313725
3,0.966597077244,0.950980392157
4,0.974947807933,0.946078431373
5,0.970772442589,0.950980392157
6,0.98121085595,0.950980392157
7,0.972860125261,0.941176470588
8,0.977035490605,0.941176470588
9,0.970772442589,0.941176470588
10,0.974947807933,0.946078431373
11,0.968684759916,0.946078431373
12,0.968684759916,0.941176470588
13,0.968684759916,0.941176470588
14,0.968684759916,0.941176470588
15,0.968684759916,0.941176470588
16,0.968684759916,0.941176470588
17,0.968684759916,0.941176470588
18,0.968684759916,0.941176470588
19,0.968684759916,0.941176470588
20,0.968684759916,0.941176470588
21,0.968684759916,0.936274509804
22,0.968684759916,0.941176470588
23,0.968684759916,0.936274509804
24,0.968684759916,0.936274509804
25,0.966597077244,0.936274509804
26,0.966597077244,0.936274509804
27,0.966597077244,0.936274509804
28,0.966597077244,0.936274509804
29,0.966597077244,0.936274509804
30,0.966597077244,0.936274509804
31,0.966597077244,0.936274509804
32,0.966597077244,0.936274509804
33,0.966597077244,0.936274509804
34,0.966597077244,0.936274509804
35,0.966597077244,0.936274509804
36,0.966597077244,0.936274509804
37,0.966597077244,0.941176470588
38,0.966597077244,0.941176470588
39,0.966597077244,0.941176470588
40,0.966597077244,0.936274509804
41,0.964509394572,0.941176470588
42,0.964509394572,0.936274509804
43,0.964509394572,0.941176470588
44,0.964509394572,0.941176470588
45,0.964509394572,0.941176470588
46,0.964509394572,0.941176470588
47,0.964509394572,0.941176470588
48,0.964509394572,0.941176470588
49,0.9624217119,0.941176470588
50,0.964509394572,0.941176470588
51,0.9624217119,0.941176470588
52,0.9624217119,0.941176470588
53,0.960334029228,0.941176470588
54,0.960334029228,0.941176470588
55,0.960334029228,0.941176470588
56,0.960334029228,0.941176470588
57,0.960334029228,0.936274509804
58,0.960334029228,0.941176470588
59,0.9624217119,0.936274509804
60,0.960334029228,0.936274509804
61,0.9624217119,0.936274509804
62,0.960334029228,0.936274509804
63,0.9624217119,0.936274509804
64,0.9624217119,0.936274509804
65,0.9624217119,0.936274509804
66,0.9624217119,0.936274509804
67,0.960334029228,0.936274509804
68,0.960334029228,0.936274509804
69,0.958246346555,0.936274509804
70,0.958246346555,0.936274509804
71,0.958246346555,0.936274509804
72,0.958246346555,0.936274509804
73,0.958246346555,0.936274509804
74,0.958246346555,0.936274509804
75,0.958246346555,0.926470588235
76,0.958246346555,0.926470588235
77,0.958246346555,0.926470588235
78,0.958246346555,0.926470588235
79,0.956158663883,0.921568627451
80,0.956158663883,0.921568627451
81,0.956158663883,0.921568627451
82,0.956158663883,0.921568627451
83,0.956158663883,0.921568627451
84,0.956158663883,0.921568627451
85,0.951983298539,0.921568627451
86,0.951983298539,0.921568627451
87,0.951983298539,0.921568627451
88,0.951983298539,0.921568627451
89,0.951983298539,0.921568627451
90,0.951983298539,0.921568627451
91,0.951983298539,0.921568627451
92,0.951983298539,0.921568627451
93,0.951983298539,0.921568627451
94,0.951983298539,0.921568627451
95,0.951983298539,0.921568627451
96,0.951983298539,0.921568627451
97,0.951983298539,0.921568627451
98,0.951983298539,0.921568627451
99,0.951983298539,0.921568627451
100,0.951983298539,0.921568627451
101,0.949895615866,0.921568627451
102,0.949895615866,0.921568627451
103,0.949895615866,0.921568627451
104,0.949895615866,0.921568627451
105,0.94363256785,0.916666666667
106,0.945720250522,0.916666666667
107,0.941544885177,0.916666666667
108,0.941544885177,0.916666666667
109,0.939457202505,0.916666666667
110,0.939457202505,0.916666666667
111,0.939457202505,0.906862745098
112,0.939457202505,0.906862745098
113,0.937369519833,0.906862745098
114,0.937369519833,0.906862745098
115,0.935281837161,0.901960784314
116,0.935281837161,0.901960784314
117,0.933194154489,0.897058823529
118,0.933194154489,0.897058823529
119,0.926931106472,0.901960784314
120,0.926931106472,0.901960784314
121,0.926931106472,0.897058823529
122,0.926931106472,0.897058823529
123,0.9248434238,0.897058823529
124,0.926931106472,0.897058823529
125,0.922755741127,0.901960784314
126,0.922755741127,0.901960784314
127,0.920668058455,0.897058823529
128,0.920668058455,0.897058823529
