,0,1
0,0.952941176471,1.0
1,0.966887417219,1.0
2,0.959064327485,0.96875
3,0.969879518072,0.967213114754
4,0.970238095238,0.968253968254
5,0.97005988024,0.967213114754
6,0.96449704142,0.967741935484
7,0.97005988024,0.967741935484
8,0.97005988024,0.968253968254
9,0.969696969697,0.968253968254
10,0.969879518072,0.968253968254
11,0.969325153374,0.967741935484
12,0.963414634146,0.968253968254
13,0.963414634146,0.967213114754
14,0.963414634146,0.967213114754
15,0.969325153374,0.966666666667
16,0.969325153374,0.967213114754
17,0.969325153374,0.966666666667
18,0.969325153374,0.966666666667
19,0.969325153374,0.966666666667
20,0.969325153374,0.966666666667
21,0.969325153374,0.966666666667
22,0.969325153374,0.966666666667
23,0.969325153374,0.966666666667
24,0.969325153374,0.967213114754
25,0.969325153374,0.967213114754
26,0.969325153374,0.967213114754
27,0.969135802469,0.966666666667
28,0.969325153374,0.966666666667
29,0.975308641975,0.966666666667
30,0.975308641975,0.966666666667
31,0.975155279503,0.966666666667
32,0.975308641975,0.966666666667
33,0.975,0.966666666667
34,0.975155279503,0.966666666667
35,0.974842767296,0.966666666667
36,0.974842767296,0.966666666667
37,0.974683544304,0.966666666667
38,0.974683544304,0.966666666667
39,0.974842767296,0.966666666667
40,0.974842767296,0.966666666667
41,0.974522292994,0.966666666667
42,0.974683544304,0.966666666667
43,0.974522292994,0.966666666667
44,0.974522292994,0.966666666667
45,0.974522292994,0.966666666667
46,0.974522292994,0.966666666667
47,0.974358974359,0.966666666667
48,0.974358974359,0.966666666667
